ID	age	sex	n_babies	observer	year	pop_size	weight
128	6	m	2	11	2004	139	NA
133	7	m	0	2	2004	139	8.520706944943104
140	6	m	2	19	2004	139	7.486692464238115
142	7	f	1	11	2004	139	8.044346501407615
145	2	m	1	11	2004	139	5.929747577265719
147	3	m	0	14	2004	139	6.499324630715756
152	6	f	0	5	2004	139	6.528760967277268
157	2	m	1	17	2004	139	5.7865585996083855
169	1	f	0	7	2004	139	4.436105606318432
176	1	m	2	4	2004	139	5.147798975173985
182	0	m	0	16	2004	139	5.964402103722729
191	0	m	1	18	2004	139	4.43614373045236
192	3	m	1	18	2004	139	6.07397934784321
204	0	m	0	19	2004	139	NA
205	3	f	1	2	2004	139	6.553548364116403
208	12	m	0	7	2004	139	10.638168919222352
231	7	f	0	17	2004	139	7.298456345300626
233	3	m	1	20	2004	139	6.499379673118297
235	1	f	1	20	2004	139	4.228916489939746
237	4	f	1	11	2004	139	5.924220229081106
245	4	f	0	9	2004	139	6.541183809214387
249	1	m	1	4	2004	139	4.777965762814607
252	5	f	2	14	2004	139	7.385724347501458
256	6	f	0	7	2004	139	7.3610983357904365
259	16	f	1	16	2004	139	12.945611498558629
261	4	f	1	4	2004	139	7.469372243413336
262	5	m	2	16	2004	139	6.6647873498921175
282	11	f	0	3	2004	139	9.913930673311736
285	1	f	0	17	2004	139	5.810621516549772
286	6	m	0	10	2004	139	7.3978798072922904
293	2	m	0	9	2004	139	5.9301843087458455
295	2	m	0	2	2004	139	NA
297	4	f	0	18	2004	139	5.42297141783601
314	1	f	0	15	2004	139	4.002515265299877
324	1	f	2	14	2004	139	3.9087440915857354
325	4	f	2	1	2004	139	5.757203829329459
331	5	m	0	8	2004	139	7.716030666554946
332	5	f	0	12	2004	139	6.235834280517881
333	5	m	2	8	2004	139	6.8709496816771285
334	4	m	2	13	2004	139	8.130262990103443
337	4	f	2	15	2004	139	6.338428830231878
341	4	m	0	2	2004	139	5.898317676581057
345	6	f	2	4	2004	139	6.716473932916527
355	11	f	1	11	2004	139	NA
364	0	m	2	7	2004	139	4.587064059831129
371	11	m	2	4	2004	139	9.41055409561774
372	0	f	0	16	2004	139	4.431103234144267
374	0	f	2	13	2004	139	4.416046559068775
378	3	m	1	12	2004	139	5.752201472476998
379	3	m	1	9	2004	139	6.867066400390797
381	2	m	1	18	2004	139	5.540115531919161
388	0	f	2	16	2004	139	4.03968136726677
390	2	f	0	6	2004	139	5.419510683872241
391	10	f	1	15	2004	139	8.410269304434475
393	10	f	0	16	2004	139	10.080942097210178
417	10	f	1	7	2004	139	8.734348933433942
422	0	f	0	7	2004	139	NA
425	2	m	1	7	2004	139	5.183206454737003
431	8	f	2	18	2004	139	8.080067122884488
434	3	m	2	8	2004	139	6.041377708887709
436	7	f	0	15	2004	139	7.239455659845925
437	3	m	1	14	2004	139	5.1199478005814925
438	10	f	1	6	2004	139	9.995135607788503
441	6	m	0	10	2004	139	7.236431657413975
445	0	m	1	10	2004	139	4.574229590726873
448	3	m	1	11	2004	139	6.086055590314457
451	14	f	2	20	2004	139	11.470883600722905
456	6	f	0	7	2004	139	7.035781677691862
461	7	m	0	4	2004	139	7.502233144640915
465	5	f	0	20	2004	139	6.163969821481072
473	3	f	2	14	2004	139	6.9487205405579395
475	10	f	2	14	2004	139	8.671364940871378
484	3	f	2	2	2004	139	4.852752331209802
498	2	f	2	4	2004	139	4.9141706616225544
500	4	f	2	13	2004	139	6.597315304782317
503	0	f	0	6	2004	139	NA
507	11	f	2	17	2004	139	9.710674557823662
508	0	f	0	11	2004	139	4.307648122095067
509	10	m	0	4	2004	139	NA
516	11	f	1	11	2004	139	8.211678627459944
518	4	f	2	20	2004	139	5.807556905342528
524	7	m	0	20	2004	139	8.474184137805004
528	3	f	0	11	2004	139	5.918979251200485
530	7	f	1	12	2004	139	7.322559936031454
531	0	f	2	2	2004	139	NA
533	4	m	1	1	2004	139	6.569937964478402
537	14	m	1	15	2004	139	11.274933026935217
539	5	m	0	7	2004	139	NA
540	14	f	2	13	2004	139	10.891912502448209
544	5	m	2	17	2004	139	7.385027217622795
547	1	f	0	2	2004	139	4.612724786906005
548	5	m	1	7	2004	139	6.51909029108173
550	13	m	2	13	2004	139	11.565304094309429
552	4	m	0	6	2004	139	6.646750502130999
556	1	m	2	4	2004	139	5.457137144580924
559	2	f	0	11	2004	139	5.683786713781101
561	7	f	1	10	2004	139	8.633362594624217
569	14	f	2	12	2004	139	11.849844051850479
571	6	f	1	13	2004	139	7.425311529816758
572	13	m	2	1	2004	139	11.427568888772516
573	10	m	2	10	2004	139	NA
575	7	m	0	20	2004	139	8.58146046322763
578	4	f	1	18	2004	139	5.66250190255423
581	7	m	2	10	2004	139	7.595753598214763
588	10	m	1	8	2004	139	8.807880419779488
594	10	m	0	2	2004	139	9.822819725353783
596	0	f	1	16	2004	139	4.628562138323845
598	5	f	1	7	2004	139	6.2541125438872
599	8	f	1	8	2004	139	8.21600962611107
602	5	f	0	12	2004	139	NA
604	11	f	2	3	2004	139	9.075112516788485
605	5	m	0	18	2004	139	6.319144658926704
608	0	f	1	20	2004	139	4.026741897706088
611	8	f	0	14	2004	139	7.702459412921495
616	7	f	2	14	2004	139	NA
618	1	f	2	12	2004	139	4.014058613787828
623	11	m	1	4	2004	139	9.12839029640877
625	5	m	2	7	2004	139	6.525143618336919
627	4	f	1	18	2004	139	6.268806431690173
629	6	m	2	6	2004	139	7.672226685609817
631	7	f	1	18	2004	139	7.731966079925331
641	2	f	2	15	2004	139	4.963718503768214
655	3	f	1	3	2004	139	5.438553344378519
661	14	f	1	13	2004	139	11.408566247648638
663	6	f	1	7	2004	139	6.556951279774956
668	2	f	1	19	2004	139	5.269626239551583
685	1	m	2	19	2004	139	5.573696066941793
688	1	m	2	16	2004	139	5.649996400039616
692	1	f	2	3	2004	139	4.911808608335459
693	1	f	0	19	2004	139	4.648105748459463
695	3	m	1	8	2004	139	NA
696	2	f	2	8	2004	139	4.674622204036677
703	10	m	2	13	2004	139	10.262803605419604
710	1	m	1	12	2004	139	NA
716	2	f	2	2	2004	139	5.178165544967001
718	13	m	1	15	2004	139	10.801826593776944
720	2	f	0	16	2004	139	5.201361146113332
723	9	f	0	13	2004	139	7.852541407593368
726	7	f	2	16	2004	139	7.145480257241431
728	5	f	0	3	2004	139	6.853613673896789
737	10	f	0	6	2004	139	8.411863721811175
753	8	m	0	18	2004	139	9.687194223250996
754	13	m	1	1	2004	139	11.621148803831641
761	10	m	0	9	2004	139	9.022117231603792
766	2	f	2	10	2004	139	4.381364490529399
767	7	f	2	5	2004	139	7.983457611454885
768	1	m	0	10	2004	139	NA
778	16	m	1	10	2004	139	13.016367843938902
779	10	f	0	4	2004	139	8.644949326320756
783	3	f	1	19	2004	139	NA
788	1	f	1	19	2004	139	4.430670072875654
792	1	f	0	4	2004	139	5.329538486186915
802	5	f	0	9	2004	139	7.67186572262556
803	6	m	1	11	2004	139	8.184837046892715
807	9	m	1	6	2004	139	9.616706865230375
811	3	m	0	9	2004	139	6.609228726122439
815	5	f	2	13	2004	139	5.663772852920701
819	0	f	1	13	2004	139	4.277845569401179
821	1	m	2	5	2004	139	6.078704782902756
834	5	f	1	9	2004	139	7.329471839908504
836	2	m	2	4	2004	139	4.767699180560604
849	6	f	2	7	2004	139	NA
866	6	f	2	2	2004	139	7.698559658284374
870	10	f	0	18	2004	139	8.3231940407308
874	7	m	2	18	2004	139	7.982373670212144
875	2	f	2	8	2004	139	4.949569526252856
879	3	f	1	12	2004	139	5.608786349457424
880	10	f	0	8	2004	139	9.764054650195694
889	2	f	0	16	2004	139	4.998092906651491
892	10	f	2	20	2004	139	9.013722288784088
896	7	m	1	3	2004	139	7.802184996533417
899	14	f	2	2	2004	139	9.596446950274432
904	0	m	2	2	2004	139	5.3195905251376745
908	2	m	2	16	2004	139	5.237520454866205
1	2	m	2	4	2005	147	5.056866938575979
5	5	m	0	17	2005	147	6.743383151029467
8	1	m	2	10	2005	147	5.0378273589984115
16	8	f	2	5	2005	147	6.4405765739353065
21	4	f	1	11	2005	147	5.3609187402870875
22	0	f	1	2	2005	147	3.236251353997661
31	9	f	1	2	2005	147	8.689338338843898
32	2	m	2	9	2005	147	4.961761334975985
34	1	m	0	19	2005	147	5.184529117714191
39	1	m	1	8	2005	147	4.567055810558766
41	2	m	2	17	2005	147	4.817875334364032
47	10	f	0	8	2005	147	10.020961739573218
49	10	m	0	10	2005	147	9.75338816581618
55	14	m	0	7	2005	147	9.381727625824771
63	3	f	1	19	2005	147	4.258290787870001
65	0	f	1	10	2005	147	3.0650714378186388
72	3	m	2	5	2005	147	4.511799085985871
73	8	m	2	8	2005	147	8.384979391385475
74	9	f	0	7	2005	147	8.150787679313648
77	2	m	2	18	2005	147	5.158539993675185
89	8	f	2	11	2005	147	7.667381270450336
94	1	m	2	7	2005	147	5.342583970143791
100	8	m	0	8	2005	147	7.880614172665558
110	4	f	0	13	2005	147	5.391145411621935
118	10	m	1	7	2005	147	9.172883958434017
128	7	m	1	7	2005	147	7.196155150712083
133	8	m	0	2	2005	147	8.416346701362544
140	7	m	0	20	2005	147	7.016795803327295
141	0	m	1	20	2005	147	2.99600652540765
142	8	f	0	11	2005	147	7.95247832883741
145	3	m	2	10	2005	147	5.481554686130833
146	0	m	2	8	2005	147	NA
147	4	m	0	1	2005	147	6.533642192053336
152	7	f	1	4	2005	147	6.4689404558759085
157	3	m	1	18	2005	147	NA
169	2	f	2	10	2005	147	4.132137632286696
176	2	m	0	14	2005	147	5.369004816388562
182	1	m	0	18	2005	147	5.506640443788431
191	1	m	2	5	2005	147	4.062384879216652
192	4	m	0	10	2005	147	5.728030021577018
200	0	m	1	2	2005	147	2.977014731963703
205	4	f	0	11	2005	147	6.51590427720644
208	13	m	0	7	2005	147	10.137251590344412
217	0	f	1	10	2005	147	4.006257875782469
231	8	f	2	5	2005	147	7.09171692853231
233	4	m	0	8	2005	147	6.527249086892881
235	2	f	2	8	2005	147	4.730883376564981
237	5	f	0	2	2005	147	5.302655341143176
245	5	f	0	7	2005	147	6.222404558860515
249	2	m	0	2	2005	147	4.665630488735147
252	6	f	1	8	2005	147	7.185465407850016
256	7	f	0	12	2005	147	7.152279329835608
261	5	f	0	1	2005	147	6.95172984778675
262	6	m	2	16	2005	147	6.807854272336014
282	12	f	2	3	2005	147	9.675274954111014
286	7	m	0	18	2005	147	NA
293	3	m	0	5	2005	147	6.067044720617743
295	3	m	2	5	2005	147	4.76944502268992
297	5	f	1	9	2005	147	5.653652490227953
309	0	m	0	13	2005	147	4.38839339586038
310	0	m	2	10	2005	147	4.412609016679622
314	2	f	2	19	2005	147	3.2998244982875873
324	2	f	2	15	2005	147	3.7403049150120484
325	5	f	2	9	2005	147	5.641244584927066
329	0	m	2	16	2005	147	3.7900699479909576
331	6	m	0	18	2005	147	7.370462776091792
332	6	f	1	15	2005	147	5.33903020898268
333	6	m	0	16	2005	147	NA
334	5	m	1	8	2005	147	7.757864283146432
337	5	f	1	18	2005	147	6.357514575300869
341	5	m	0	7	2005	147	6.046995307043821
345	7	f	1	2	2005	147	5.982753081973203
356	0	m	1	15	2005	147	NA
361	0	f	2	8	2005	147	4.007616232333532
364	1	m	2	20	2005	147	3.8907160712727618
371	12	m	2	13	2005	147	8.951997102756202
372	1	f	0	16	2005	147	4.596883834211762
374	1	f	2	15	2005	147	3.9869769254361973
378	4	m	0	19	2005	147	5.63455967744334
379	4	m	0	4	2005	147	6.779151759784406
381	3	m	0	15	2005	147	5.0296188273347235
388	1	f	2	14	2005	147	4.186892773278694
390	3	f	1	17	2005	147	5.470904246636288
391	11	f	2	5	2005	147	7.9508019701450134
417	11	f	1	20	2005	147	NA
422	1	f	0	1	2005	147	4.496194397814029
424	0	f	1	14	2005	147	2.32178354888324
425	3	m	1	6	2005	147	4.563553438184558
431	9	f	2	16	2005	147	7.755202377974412
434	4	m	2	15	2005	147	5.798664480099532
436	8	f	2	10	2005	147	6.8200888318421615
437	4	m	0	11	2005	147	5.85506523902093
438	11	f	1	10	2005	147	NA
441	7	m	2	12	2005	147	6.851540475842092
445	1	m	0	1	2005	147	3.718109718192646
448	4	m	2	9	2005	147	NA
451	15	f	0	7	2005	147	11.548357458683128
456	7	f	2	6	2005	147	7.269516649443577
461	8	m	2	8	2005	147	7.644179493639044
465	6	f	0	11	2005	147	6.439815211650901
473	4	f	1	4	2005	147	NA
484	4	f	1	3	2005	147	4.404306149072757
487	0	f	0	1	2005	147	3.132598647781231
498	3	f	2	11	2005	147	5.223595930126637
500	5	f	2	3	2005	147	6.130686129903097
503	1	f	2	6	2005	147	4.110009799785509
507	12	f	2	18	2005	147	9.792767323777927
508	1	f	2	10	2005	147	4.0976040425157105
509	11	m	1	5	2005	147	NA
518	5	f	2	5	2005	147	5.494904023238985
524	8	m	0	5	2005	147	8.024706271616244
528	4	f	2	13	2005	147	5.725970276934083
533	5	m	1	18	2005	147	NA
539	6	m	0	3	2005	147	6.921788211032082
540	15	f	1	14	2005	147	10.733987407133917
544	6	m	0	11	2005	147	6.927527527955229
547	2	f	2	11	2005	147	4.0735208700944
551	0	f	0	6	2005	147	4.710456038085079
552	5	m	0	1	2005	147	6.260126491060573
556	2	m	0	4	2005	147	5.052519285665375
559	3	f	2	11	2005	147	5.553340332423019
561	8	f	1	1	2005	147	8.23140791796281
569	15	f	1	3	2005	147	12.353634612893755
571	7	f	0	20	2005	147	7.650335055667382
573	11	m	0	15	2005	147	9.360548370678783
578	5	f	2	5	2005	147	5.743410814775091
579	0	m	2	15	2005	147	3.678783626774272
581	8	m	1	20	2005	147	7.713101600907907
594	11	m	2	6	2005	147	9.4387529552506
596	1	f	2	20	2005	147	4.293186818121981
599	9	f	2	14	2005	147	8.107960631268442
602	6	f	2	20	2005	147	7.371311422064781
604	12	f	2	15	2005	147	8.78832729389201
605	6	m	1	8	2005	147	5.936970295231644
608	1	f	0	3	2005	147	4.074711558573789
611	9	f	0	11	2005	147	7.345488163379855
613	0	f	2	19	2005	147	3.80357894020478
616	8	f	0	11	2005	147	6.013183554871413
618	2	f	2	12	2005	147	4.018839318497852
623	12	m	1	1	2005	147	9.491838096161299
627	5	f	2	8	2005	147	6.276851626181772
629	7	m	2	19	2005	147	7.55240427477969
631	8	f	2	10	2005	147	7.30146198566033
634	0	f	1	5	2005	147	4.123688757297307
641	3	f	2	1	2005	147	4.5426621715534115
648	0	m	2	20	2005	147	NA
655	4	f	2	8	2005	147	5.218325254387869
658	0	m	1	8	2005	147	3.9920601622193166
668	3	f	0	15	2005	147	4.715277302861776
673	0	m	1	14	2005	147	3.11685725636642
685	2	m	0	1	2005	147	NA
688	2	m	0	15	2005	147	6.067426755440984
692	2	f	2	12	2005	147	4.93191525182865
693	2	f	2	19	2005	147	4.436386917690922
695	4	m	1	15	2005	147	5.620549067357652
696	3	f	1	16	2005	147	5.109958117122818
703	11	m	0	20	2005	147	10.80090210505822
709	0	f	0	4	2005	147	3.1073622290943876
710	2	m	2	9	2005	147	5.296051489684958
711	0	f	1	15	2005	147	3.1212419891631566
716	3	f	1	5	2005	147	4.905065282049666
718	14	m	0	17	2005	147	NA
723	10	f	1	16	2005	147	7.7644791658835635
726	8	f	0	12	2005	147	6.913791864071261
728	6	f	2	1	2005	147	6.616305769060796
737	11	f	2	1	2005	147	8.38459233354832
748	0	m	0	17	2005	147	5.094243479612168
751	0	m	2	5	2005	147	3.526243721696802
753	9	m	1	19	2005	147	9.819493692563906
756	0	f	1	7	2005	147	3.443294713048458
761	11	m	2	10	2005	147	NA
766	3	f	0	6	2005	147	4.355302136428855
767	8	f	0	13	2005	147	NA
768	2	m	1	8	2005	147	5.114600926375344
779	11	f	1	16	2005	147	7.965246922642037
783	4	f	0	4	2005	147	5.737042460265179
788	2	f	0	15	2005	147	4.108446881194536
792	2	f	2	8	2005	147	5.012570069832313
802	6	f	2	7	2005	147	7.684290727644432
803	7	m	2	18	2005	147	7.208008300023292
807	10	m	1	16	2005	147	9.12278815447655
811	4	m	2	15	2005	147	6.1486635725094265
815	6	f	1	1	2005	147	5.026928828920126
821	2	m	1	11	2005	147	6.163396488535735
834	6	f	1	2	2005	147	7.108550302007496
849	7	f	1	9	2005	147	7.507026401777808
866	7	f	2	9	2005	147	7.469652017116271
870	11	f	1	14	2005	147	7.79264064907623
874	8	m	2	5	2005	147	7.6976877578027905
875	3	f	0	10	2005	147	5.254929481521453
879	4	f	1	16	2005	147	5.5290649317678255
880	11	f	2	13	2005	147	9.52348920177542
889	3	f	1	12	2005	147	5.156126812449778
892	11	f	0	18	2005	147	NA
896	8	m	2	1	2005	147	7.85134292196787
904	1	m	2	10	2005	147	5.270623907142614
908	3	m	1	1	2005	147	5.507997055657999
1	3	m	1	11	2006	142	5.903740730398649
5	6	m	0	12	2006	142	7.557070908350164
8	2	m	1	13	2006	142	5.727248575545693
16	9	f	0	9	2006	142	NA
21	5	f	0	13	2006	142	NA
22	1	f	2	20	2006	142	4.001022174523417
31	10	f	1	9	2006	142	9.50830847873386
32	3	m	0	13	2006	142	5.713411276334645
34	2	m	2	2	2006	142	5.726709959446894
39	2	m	0	14	2006	142	6.108058952361797
41	3	m	1	13	2006	142	5.735554556653676
47	11	f	0	18	2006	142	10.479796518797027
61	0	f	0	4	2006	142	3.9000624068250027
63	4	f	0	4	2006	142	5.037126876651794
65	1	f	0	15	2006	142	4.0870356665657335
72	4	m	2	1	2006	142	6.015171010639202
73	9	m	2	12	2006	142	9.231405511618785
74	10	f	0	19	2006	142	8.913148526410804
77	3	m	2	4	2006	142	5.9039280198026995
81	0	f	2	14	2006	142	4.735591612085713
89	9	f	1	2	2006	142	8.762072864532689
94	2	m	2	20	2006	142	5.8071201822607215
100	9	m	0	10	2006	142	8.599510975959015
104	0	m	1	4	2006	142	4.256228049399182
110	5	f	1	19	2006	142	6.289919839953482
111	0	f	1	13	2006	142	3.875553716695709
118	11	m	2	4	2006	142	NA
128	8	m	1	4	2006	142	7.726059751533824
133	9	m	2	20	2006	142	8.790425523183316
141	1	m	2	19	2006	142	3.6238535037654844
145	4	m	0	20	2006	142	6.522085388489366
146	1	m	2	15	2006	142	NA
147	5	m	2	14	2006	142	7.030491564426168
152	8	f	1	13	2006	142	7.622321398938569
157	4	m	0	7	2006	142	NA
169	3	f	0	20	2006	142	4.9967518271201055
176	3	m	1	2	2006	142	5.711423534359044
182	2	m	0	5	2006	142	5.9689572810917015
191	2	m	1	15	2006	142	4.953413387023078
192	5	m	1	9	2006	142	6.439264686639418
205	5	f	2	9	2006	142	7.1222612071891795
208	14	m	2	20	2006	142	11.306805443041846
217	1	f	2	16	2006	142	4.794831046661115
231	9	f	1	10	2006	142	8.01344964447527
233	5	m	0	10	2006	142	NA
235	3	f	0	6	2006	142	NA
245	6	f	0	14	2006	142	7.301239374199846
252	7	f	2	20	2006	142	7.884206622938347
256	8	f	1	15	2006	142	8.636039402790479
261	6	f	2	11	2006	142	NA
262	7	m	2	1	2006	142	7.3142621976682145
282	13	f	0	2	2006	142	10.563128649108783
286	8	m	0	19	2006	142	8.136177229486043
293	4	m	1	7	2006	142	6.380699105998538
295	4	m	2	5	2006	142	5.706753253124302
297	6	f	2	5	2006	142	6.356125600626632
309	1	m	0	6	2006	142	4.746814404298932
310	1	m	1	5	2006	142	4.982409066753284
314	3	f	0	15	2006	142	4.349039890483466
324	3	f	1	6	2006	142	4.868869651379583
325	6	f	1	5	2006	142	6.9970650703827
329	1	m	1	8	2006	142	4.89902219419431
331	7	m	0	13	2006	142	7.983037727936664
332	7	f	1	1	2006	142	6.618210157122174
333	7	m	1	19	2006	142	7.564250702261286
334	6	m	2	17	2006	142	8.267969074107437
337	6	f	1	17	2006	142	6.943443386570884
341	6	m	1	5	2006	142	6.3007257822316705
343	0	m	2	10	2006	142	3.820944611114756
345	8	f	1	11	2006	142	7.400804264875631
356	1	m	0	12	2006	142	5.843313779207398
361	1	f	2	17	2006	142	4.66773030205719
364	2	m	1	8	2006	142	NA
371	13	m	0	15	2006	142	NA
372	2	f	1	18	2006	142	4.800220701822905
379	5	m	2	12	2006	142	7.861553833167961
381	4	m	2	11	2006	142	6.105147957490422
388	2	f	0	3	2006	142	4.618796532510211
390	4	f	1	3	2006	142	5.652273107636715
395	0	f	2	18	2006	142	3.561174472608046
417	12	f	1	5	2006	142	9.352387986887337
422	2	f	2	7	2006	142	5.203498042493455
424	1	f	1	17	2006	142	3.323713673605606
425	4	m	2	4	2006	142	5.664508793621977
431	10	f	1	18	2006	142	8.149685704686696
434	5	m	2	6	2006	142	6.4483348439309225
436	9	f	1	20	2006	142	7.566437706574976
437	5	m	0	15	2006	142	6.58087971974391
441	8	m	0	1	2006	142	7.413940112553531
445	2	m	0	20	2006	142	4.55435722271994
448	5	m	1	6	2006	142	6.46837913839818
451	16	f	0	15	2006	142	12.155340478813084
456	8	f	0	15	2006	142	8.164445154463213
458	0	f	1	3	2006	142	3.485400496442378
461	9	m	2	9	2006	142	8.324980412426203
465	7	f	2	9	2006	142	6.948532619385529
473	5	f	2	3	2006	142	7.565305328023582
487	1	f	1	13	2006	142	3.801959203458983
498	4	f	2	13	2006	142	5.89509040722619
500	6	f	0	1	2006	142	NA
503	2	f	0	20	2006	142	4.669287439667363
507	13	f	1	9	2006	142	10.627988216400384
509	12	m	1	6	2006	142	10.436396796446063
518	6	f	2	2	2006	142	6.974346115489741
524	9	m	2	20	2006	142	9.259096150532605
528	5	f	0	8	2006	142	7.411745100411247
539	7	m	0	3	2006	142	7.704786354311731
540	16	f	2	8	2006	142	11.820738264980728
544	7	m	2	1	2006	142	8.457370032600103
547	3	f	1	6	2006	142	4.979959592098763
551	1	f	1	3	2006	142	5.807155411683393
552	6	m	1	5	2006	142	7.709658633574346
556	3	m	0	6	2006	142	5.790977799638043
559	4	f	1	1	2006	142	6.398820887953492
561	9	f	0	13	2006	142	8.733860174459528
571	8	f	0	3	2006	142	8.424852815360252
573	12	m	0	10	2006	142	9.626041302438978
578	6	f	0	5	2006	142	6.322037777784017
579	1	m	0	7	2006	142	4.917110121240109
596	2	f	0	7	2006	142	5.166704441499795
599	10	f	2	10	2006	142	NA
600	0	m	0	5	2006	142	4.334430367385087
602	7	f	2	4	2006	142	8.167773302642894
604	13	f	1	17	2006	142	9.808075583359953
608	2	f	0	7	2006	142	4.7611776094372065
611	10	f	1	13	2006	142	8.436586358543849
613	1	f	1	2	2006	142	4.7121609355251595
616	9	f	1	11	2006	142	7.556035583231006
618	3	f	2	2	2006	142	4.506048748727762
623	13	m	0	5	2006	142	10.274385011108963
627	6	f	1	16	2006	142	7.180999201800705
629	8	m	1	11	2006	142	8.52628115828356
631	9	f	2	19	2006	142	8.080694514928764
634	1	f	0	13	2006	142	5.2146426119865525
641	4	f	2	14	2006	142	5.565622105808548
648	1	m	1	19	2006	142	4.352994103345381
655	5	f	0	15	2006	142	6.687273029428507
658	1	m	0	11	2006	142	4.906928094784475
668	4	f	1	12	2006	142	5.543165268617285
673	1	m	0	16	2006	142	4.058441694468616
685	3	m	2	10	2006	142	6.187683899464135
688	3	m	2	7	2006	142	NA
692	3	f	1	4	2006	142	NA
693	3	f	0	8	2006	142	5.939553219273461
695	5	m	1	7	2006	142	6.157296645760234
696	4	f	2	14	2006	142	5.393313511948259
703	12	m	2	10	2006	142	11.148975711084846
709	1	f	1	4	2006	142	3.8267421920272287
710	3	m	0	5	2006	142	6.399554586282104
711	1	f	0	3	2006	142	3.7792921754533193
716	4	f	2	3	2006	142	6.660159202682293
723	11	f	0	1	2006	142	8.423390899433514
726	9	f	1	6	2006	142	7.679827123625405
728	7	f	2	20	2006	142	7.33597118095097
737	12	f	1	4	2006	142	9.286804128438709
748	1	m	1	15	2006	142	5.858171789771928
751	1	m	1	9	2006	142	3.9054040810450124
753	10	m	0	1	2006	142	NA
756	1	f	1	12	2006	142	4.23482178729386
761	12	m	0	6	2006	142	NA
767	9	f	2	13	2006	142	8.63794641698836
768	3	m	2	13	2006	142	5.640651528774123
779	12	f	1	7	2006	142	9.126536209154835
780	0	m	0	8	2006	142	4.358194299750162
783	5	f	2	7	2006	142	6.568859288234591
788	3	f	0	4	2006	142	5.448781598654412
792	3	f	0	13	2006	142	5.467085064758518
802	7	f	2	4	2006	142	8.149579465302597
803	8	m	1	14	2006	142	8.758265251696505
807	11	m	0	11	2006	142	10.212657043263485
811	5	m	1	10	2006	142	7.038445295836842
815	7	f	2	9	2006	142	6.476605328426673
821	3	m	0	2	2006	142	6.943350736020216
834	7	f	0	17	2006	142	8.023245633909717
849	8	f	2	16	2006	142	7.9494933533688075
866	8	f	0	2	2006	142	7.890213424594163
870	12	f	0	13	2006	142	9.090214301541756
874	9	m	1	10	2006	142	9.006497504141281
879	5	f	2	16	2006	142	6.2740975380504596
880	12	f	0	19	2006	142	9.892677629494376
889	4	f	0	8	2006	142	6.143515371438015
892	12	f	1	19	2006	142	NA
896	9	m	2	6	2006	142	8.262634170636115
904	2	m	1	6	2006	142	6.058375728226537
908	4	m	2	13	2006	142	6.102997059437061
1	4	m	2	9	2007	150	6.188768644026873
5	7	m	1	11	2007	150	7.7568773026867595
